X,Y,fid,ENUMBER,BOROCODE,TAXBLOCK,TAXLOT,CEQR_NUM,ULURP_NUM,ZONING_MAP,DESCRIPTIO,BBL,x,y
1000339.91413233,199374.653632225,5475,E-232,3,"2,772","13","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,720,013",1000339.914,199374.654
1000368.41861047,198532.990183166,7142,E-232,3,"2,790","7,504","09DCP056K",C090334ZMK,,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,907,504",1000368.419,198532.990
1000387.84758635,199239.669470903,5476,E-232,3,"2,772","20","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,720,020",1000387.848,199239.669
1000396.76286457,198716.430784488,7129,E-232,3,"2,784","32","09DCP056K",C090334ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,027,840,032",1000396.763,198716.431
1000416.68803371,199236.61953007,7110,E-232,3,"2,772","18","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,720,018",1000416.688,199236.620
1000421.19554134,198719.503619651,7128,E-232,3,"2,784","31","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,840,031",1000421.196,198719.504
1000444.25816388,198542.686865665,7140,E-232,3,"2,790","12","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,900,012",1000444.258,198542.687
1000446.70876876,198722.712367942,7127,E-232,3,"2,784","30","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,840,030",1000446.709,198722.712
1000468.98570518,198545.849038461,5507,E-232,3,"2,790","13","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,900,013",1000468.986,198545.849
1000518.20380503,198552.141929032,5508,E-232,3,"2,790","15","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,900,015",1000518.204,198552.142
1000542.9350342,198555.303797139,7141,E-232,3,"2,790","16","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,900,016",1000542.935,198555.304
1000568.64656504,198558.591488785,5509,E-232,3,"2,790","17","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,027,900,017",1000568.647,198558.591
1000642.24930284,199057.081903693,7151,E-232,3,"2,919","4","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,190,004",1000642.249,199057.082
1000767.01267219,198747.415060025,7152,E-729,3,"2,922","1",23DCP133K,"N230256ZRK; C230255ZMK",,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,001",1000767.013,198747.415
1000798.8890307,198866.179311358,7153,E-729,3,"2,922","3",23DCP133K,"N230256ZRK; C230255ZMK",,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,003",1000798.889,198866.179
1000929.58046083,198832.265760022,7163,E-232,3,"2,922","47","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,047",1000929.580,198832.266
1000981.4910675,198849.288232097,7162,E-232,3,"2,922","46","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,046",1000981.491,198849.288
1001004.54542667,198856.848742746,7161,E-232,3,"2,922","45","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,045",1001004.545,198856.849
1001028.95419991,198864.85274132,7160,E-232,3,"2,922","44","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,044",1001028.954,198864.853
1001053.21733926,198872.80157091,7159,E-232,3,"2,922","43","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,043",1001053.217,198872.802
1001077.40092534,198880.746711989,7158,E-232,3,"2,922","42","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,042",1001077.401,198880.747
1001100.9604008,198888.465262861,7157,E-232,3,"2,922","41","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,041",1001100.960,198888.465
1001121.96564375,198895.353469821,7156,E-232,3,"2,922","40","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,040",1001121.966,198895.353
1001157.58838307,198907.034883449,7155,E-232,3,"2,922","38","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,038",1001157.588,198907.035
1001220.44378574,198927.646773799,7154,E-232,3,"2,922","34","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,029,220,034",1001220.444,198927.647
1007213.70083813,198660.260602477,8060,E-336,4,"3,377","1",14DCP088Q,C140111ZMQ,,Hazardous Materials* Phase I and Phase II Testing Protocol,"4,033,770,001",1007213.701,198660.261
1006962.38590042,198289.42443621,8064,E-336,4,"3,395","12",14DCP088Q,C140111ZMQ,,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","4,033,950,012",1006962.386,198289.424
1007135.02753123,198440.123752869,8065,E-336,4,"3,395","16",14DCP088Q,C140111ZMQ,,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations","4,033,950,016",1007135.028,198440.124
1006978.23827787,198309.940380095,8126,E-336,4,"3,395","13",14DCP088Q,C140111ZMQ,,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","4,033,950,013",1006978.238,198309.940
1006993.4827303,198329.670027261,8127,E-336,4,"3,395","14",14DCP088Q,C140111ZMQ,,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","4,033,950,014",1006993.483,198329.670
1007008.85355271,198349.562987302,8128,E-336,4,"3,395","15",14DCP088Q,C140111ZMQ,,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","4,033,950,015",1007008.854,198349.563
1002879.92976909,196706.49996301,4830,E-841,3,"3,084","1",25DCP029K,C250064ZMK,,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,030,840,001",1002879.930,196706.500
1003259.20586517,195132.625319097,5519,E-101,3,"3,154","13","01HPD001K",C010123ZMK,,Underground Gasoline Storage Tanks* Testing Protocol.,"3,031,540,013",1003259.206,195132.625
1003364.97941327,195273.167437133,5520,E-101,3,"3,154","18","01HPD001K",C010123ZMK,,Underground Gasoline Storage Tanks* Testing Protocol.,"3,031,540,018",1003364.979,195273.167
1003480.31482979,195343.28199119,5521,E-101,3,"3,154","26","01HPD001K",C010123ZMK,,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,031,540,026",1003480.315,195343.282
1003568.69435147,195609.882730152,5523,E-13,3,"3,155","108",87-046K,C870160ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,031,550,108",1003568.694,195609.883
1003618.20938069,195640.956896241,5524,E-13,3,"3,155","109",87-046K,C870160ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,031,550,109",1003618.209,195640.957
1003638.56626054,195576.899391211,5522,E-13,3,"3,155","5",87-046K,C870160ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,031,550,005",1003638.566,195576.899
1003644.35064409,195648.057713177,5525,E-13,3,"3,155","110",87-046K,C870160ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,031,550,110",1003644.351,195648.058
1003655.17926456,195662.51057738,5526,E-13,3,"3,155","111",87-046K,C870160ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,031,550,111",1003655.179,195662.511
1003677.14810265,195691.964918354,4836,E-13,3,"3,155","113",87-046K,C870160ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,031,550,113",1003677.148,195691.965
1005083.15987093,196601.005763233,5528,E-674,3,"3,167","18",21DCP199K,C210314ZMK,,"Air Quality - Require NYC DEP Certificate of Operation;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","3,031,670,018",1005083.160,196601.006
1005152.33471452,196687.188331944,5529,E-674,3,"3,167","24",21DCP199K,C210314ZMK,,"Air Quality - Require NYC DEP Certificate of Operation;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","3,031,670,024",1005152.335,196687.188
1005259.47173485,196851.886718719,5530,E-674,3,"3,167","29",21DCP199K,C210314ZMK,,"Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","3,031,670,029",1005259.472,196851.887
1005326.48167862,196821.952421046,5531,E-674,3,"3,167","40",21DCP199K,C210314ZMK,,"Air Quality - HVAC natural gas with low Nox only;Exhaust stack location limitations;Window Wall Attenuation & Alternate Ventilation","3,031,670,040",1005326.482,196821.952
1005803.56707629,195931.891616623,5533,E-583,3,"3,210","15",18DCP177K,"C200344ZMK; N200343ZRK; C200326ZSK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,032,100,015",1005803.567,195931.892
1005855.67883756,196001.42872367,4845,E-583,3,"3,210","16",18DCP177K,"C200344ZMK; N200343ZRK; C200326ZSK",,"Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,032,100,016",1005855.679,196001.429
1005973.70817342,195991.321191394,4846,E-583,3,"3,210","48",18DCP177K,"C200344ZMK; N200343ZRK; C200326ZSK",,"Air Quality - Require NYC DEP Certificate of Operation;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,032,100,048",1005973.708,195991.321
1006218.17863243,196053.761637247,4848,R-63,3,"3,221","31","05DCP040K","050192ZMK",,,"3,032,210,031",1006218.179,196053.762
1006386.44565648,195743.092100128,4851,E-465,3,"3,237","23",18DCP061K,"N180149ZRK; C180148ZMK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,032,370,023",1006386.446,195743.092
1003911.32216597,195920.044770689,7184,E-13,3,"3,155","26",87-046K,C870160ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,031,550,026",1003911.322,195920.045
1003665.98859067,195677.003523105,7185,E-13,3,"3,155","112",87-046K,C870160ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,031,550,112",1003665.989,195677.004
1003633.12712967,194742.193214857,7186,E-101,3,"3,164","6","01HPD001K",C010123ZMK,,Underground Gasoline Storage Tanks* Testing Protocol.,"3,031,640,006",1003633.127,194742.193
1005922.04422631,195921.468525503,7187,E-583,3,"3,210","51",18DCP177K,"C200344ZMK; N200343ZRK; C200326ZSK",,"Air Quality - Require NYC DEP Certificate of Operation;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol","3,032,100,051",1005922.044,195921.469
1006482.98059015,195802.066255987,7188,E-465,3,"3,237","41",18DCP061K,"N180149ZRK; C180148ZMK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,032,370,041",1006482.981,195802.066
996120.924755492,204802.979855448,4684,E-232,3,"2,566","4","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,660,004",996120.925,204802.980
995678.997691227,204965.622538083,4681,E-138,3,"2,562","39","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,620,039",995678.998,204965.623
996097.873995195,204984.726637437,4682,E-232,3,"2,563","1","09DCP056K",C090334ZMK,,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,025,630,001",996097.874,204984.727
995623.428617406,205231.453296374,4673,E-138,3,"2,557","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,570,001",995623.429,205231.453
997307.901629657,205258.988067715,5380,E-232,3,"2,575","5","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,750,005",997307.902,205258.988
995317.950083943,205265.433002976,4670,E-138,3,"2,556","45","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,560,045",995317.950,205265.433
995846.323497221,205281.851187643,5374,E-138,3,"2,557","24","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,570,024",995846.323,205281.851
995590.10698049,205328.954279171,4674,E-138,3,"2,557","3","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,570,003",995590.107,205328.954
995702.381083689,205337.066836664,4675,E-138,3,"2,557","7","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"No operable window and/or air intakes limitations;Underground Gasoline Storage Tanks* Testing Protocol.","3,025,570,007",995702.381,205337.067
995230.078934876,205492.761474695,4664,E-138,3,"2,543","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,430,001",995230.079,205492.761
995667.895213296,205501.07835198,4665,E-138,3,"2,549","36","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,490,036",995667.895,205501.078
996777.645201934,205618.621320967,4669,E-232,3,"2,550","47","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,500,047",996777.645,205618.621
996808.623091199,205622.45000882,4668,E-232,3,"2,550","46","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,500,046",996808.623,205622.450
996833.645713735,205625.542653242,4667,E-232,3,"2,550","45","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,500,045",996833.646,205625.543
996968.905795961,205671.31824208,5367,E-232,3,"2,551","3","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,510,003",996968.906,205671.318
996965.801173701,205695.973783164,5368,E-232,3,"2,551","4","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,510,004",996965.801,205695.974
996962.662413207,205720.904559848,5369,E-232,3,"2,551","5","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,510,005",996962.662,205720.905
996959.507650783,205745.959237615,5370,E-232,3,"2,551","6","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,510,006",996959.508,205745.959
995664.197168131,205757.864464685,4661,E-138,3,"2,539","29","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,390,029",995664.197,205757.864
996956.378156327,205770.812960643,5371,E-232,3,"2,551","7","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,510,007",996956.378,205770.813
996953.140851123,205797.196205649,5372,E-232,3,"2,551","8","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,510,008",996953.141,205797.196
995561.99539896,205848.076047831,4660,E-138,3,"2,539","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,390,001",995561.995,205848.076
996759.681878174,205937.707109005,4662,E-232,3,"2,540","41","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,400,041",996759.682,205937.707
996935.77034629,205954.984558434,5366,E-232,3,"2,541","4","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,410,004",996935.770,205954.985
995321.82407253,206028.966143224,5363,E-138,3,"2,530","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,307,501",995321.824,206028.966
995976.509395486,206058.088908494,5365,E-138,3,"2,532","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,320,001",995976.509,206058.089
995521.010337416,205976.800360145,6952,E-138,3,"2,531","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,310,001",995521.010,205976.800
995643.658423772,206016.806225976,6957,E-138,3,"2,531","35","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,310,035",995643.658,206016.806
995647.903856388,205858.853772707,6961,E-138,3,"2,539","8","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,390,008",995647.904,205858.854
995769.299090652,205610.076683918,6962,E-138,3,"2,549","14","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,490,014",995769.299,205610.077
995882.126998163,205497.179593641,6963,E-138,3,"2,549","25","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,490,025",995882.127,205497.180
995781.749742118,205509.17356802,6964,E-138,3,"2,549","28","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,490,028",995781.750,205509.174
995465.958624241,205275.542827865,6965,E-138,3,"2,556","58","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"No operable window and/or air intakes limitations;Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,560,058",995465.959,205275.543
997247.46932332,205534.149013908,6966,E-232,3,"2,559","18","09DCP056K",C090334ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,025,590,018",997247.469,205534.149
997260.194559355,205535.745826711,6967,E-232,3,"2,559","19","09DCP056K",C090334ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,025,590,019",997260.195,205535.746
997353.742187789,205547.47923765,6968,E-232,3,"2,559","23","09DCP056K",C090334ZMK,,Window Wall Attenuation & Alternate Ventilation,"3,025,590,023",997353.742,205547.479
995704.609522441,205065.70699047,6969,E-138,3,"2,562","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,620,010",995704.610,205065.707
995813.885923278,204985.948332022,6970,E-138,3,"2,562","29","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,620,029",995813.886,204985.948
995716.963543647,204970.161790505,6971,E-138,3,"2,562","37","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,620,037",995716.964,204970.162
995633.004584716,205023.837377079,6972,E-138,3,"2,562","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,627,501",995633.005,205023.837
995724.505851059,204721.37445861,6973,E-138,3,"2,565","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Air Quality - HVAC fuel limited to natural gas;Underground Gasoline Storage Tanks* Testing Protocol.","3,025,650,001",995724.506,204721.374
997624.347431144,205301.387519169,6976,E-287,3,"2,576","7",10DCP024K,C100218ZMK,,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,760,007",997624.347,205301.388
996711.146911707,206170.294676491,4655,E-232,3,"2,532","45","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,320,045",996711.147,206170.295
996721.201309599,206240.926624344,4654,E-232,3,"2,532","42","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,320,042",996721.201,206240.927
995657.068971045,206288.203893419,5358,E-138,3,"2,521","32","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,210,032",995657.069,206288.204
996881.070567945,206397.137947606,4653,E-232,3,"2,523","7,505","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,237,505",996881.071,206397.138
996004.403638123,206428.341651547,5359,E-138,3,"2,522","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,220,010",996004.404,206428.342
996312.542088618,206450.913005909,4652,E-138,3,"2,522","16","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,220,016",996312.542,206450.913
996872.149863994,206471.096220506,5360,E-232,3,"2,523","4","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,230,004",996872.150,206471.096
995603.444676611,206537.156506598,6942,E-138,3,"2,511","31","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,110,031",995603.445,206537.157
996863.191181276,206545.365511885,5361,E-232,3,"2,523","7","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,230,007",996863.191,206545.366
996334.583238968,206626.289699673,5356,E-138,3,"2,512","60","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,120,060",996334.583,206626.290
995528.259813199,206630.210283588,6940,E-138,3,"2,511","11","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,110,011",995528.260,206630.210
995564.926390569,206634.783273927,6941,E-138,3,"2,511","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,110,012",995564.926,206634.783
995602.083209928,206639.417530143,4649,E-138,3,"2,511","14","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,025,110,014",995602.083,206639.418
995509.096679104,206843.288621254,5352,E-138,3,"2,503","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,025,030,001",995509.097,206843.289
996612.15329645,206899.313562553,5354,E-232,3,"2,504","45","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,040,045",996612.153,206899.314
996663.553748837,206906.65264591,6938,E-232,3,"2,504","44","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,040,044",996663.554,206906.653
996812.829349072,206938.796723877,6939,E-232,3,"2,505","2","09DCP056K",C090334ZMK,,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,025,050,002",996812.829,206938.797
996634.829588693,206942.063542063,5353,E-232,3,"2,504","43","09DCP056K",C090334ZMK,,"Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,040,043",996634.830,206942.064
995293.136022383,207020.154471798,4622,E-138,3,"2,472","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,010",995293.136,207020.154
995430.391757907,207030.889451249,5348,E-138,3,"2,494","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,947,501",995430.392,207030.889
995430.391757907,207030.889451249,5349,E-317,3,"2,494","7,501",14DCP004K,"N140028ZRK; N140023ZAK; N140022ZAK; N140021ZAK; N140020ZAK",,"Air Quality - HVAC fuel limited to natural gas;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,024,947,501",995430.392,207030.889
996810.240433957,207031.828272721,5355,E-232,3,"2,505","5","09DCP056K",C090334ZMK,,"Air Quality - #2 Fuel Oil or Natural Gas Heat and Hot Water;Exhaust stack location limitations;Hazardous Materials* Phase I and Phase II Testing Protocol;Window Wall Attenuation & Alternate Ventilation","3,025,050,005",996810.240,207031.828
995279.138588741,207124.854098475,6912,E-138,3,"2,472","20","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"Underground Gasoline Storage Tanks* Testing Protocol.;Window Wall Attenuation & Alternate Ventilation","3,024,720,020",995279.139,207124.854
